review_status,duplicate_status,planner_eligible,district,name,categories,latitude,longitude,osm_quality_score,importance_score,tier,duplicate_of_name,duplicate_distance_km,rejection_reason,osm_type,osm_id,osm_url,osm_tags
duplicate,duplicate_existing,False,Ampara,Wasgamuwa National Park,nature|wildlife,7.7436137,80.9531838,60,5,tier_3,Wasgamuwa National Park,1.168,,relation,6315786,https://www.openstreetmap.org/relation/6315786,"{""attribution"": ""Forest Department of Sri Lanka"", ""boundary"": ""national_park"", ""leisure"": ""nature_reserve"", ""name"": ""Wasgamuwa National Park"", ""name:si"": ""වස්ගමුව ජාතික උද්‍යානය"", ""protect_class"": ""2"", ""protection_title"": ""National Park"", ""ref:WDPA"": ""1364"", ""site_ownership"": ""national"", ""site_status"": ""designated"", ""start_date"": ""1984"", ""type"": ""multipolygon"", ""wikidata"": ""Q7971410"", ""wikipedia"": ""en:Wasgamuwa National Park""}"
duplicate,duplicate_existing,False,Ampara,Arugam Bay Beach,beach|scenic,6.8457455,81.8338443,35,4,tier_3,Arugam Bay,0.678,,way,176944112,https://www.openstreetmap.org/way/176944112,"{""name"": ""Pottuvil Fishing Point"", ""name:en"": ""Arugam Bay Beach"", ""name:si"": ""ආරුගම් බොක්ක වෙරල"", ""natural"": ""beach""}"
duplicate,duplicate_existing,False,Ampara,Arugam Bay,beach|scenic,6.8504359,81.8367368,30,4,tier_3,Arugam Bay,1.116,,way,447948760,https://www.openstreetmap.org/way/447948760,"{""addr:city"": ""Arugam Bay"", ""name"": ""Arugam Bay"", ""name:si"": ""ආරුගම් බොක්ක"", ""natural"": ""bay""}"
duplicate,duplicate_existing,False,Ampara,Panama Beach,beach|scenic,6.7665075,81.8256521,30,4,tier_3,Panama Beach,1.949,,node,7858785325,https://www.openstreetmap.org/node/7858785325,"{""name"": ""Panama Beach"", ""natural"": ""beach"", ""surface"": ""sand""}"
duplicate,duplicate_osm_candidate,False,Ampara,security point,cultural|scenic,7.298157,81.8610772,41,4,tier_3,security point,,,node,11617970969,https://www.openstreetmap.org/node/11617970969,"{""name:en"": ""security point"", ""tourism"": ""viewpoint""}"
duplicate,duplicate_osm_candidate,False,Ampara,security point,cultural|scenic,7.2982205,81.8610416,41,4,tier_3,security point,,,node,11617971069,https://www.openstreetmap.org/node/11617971069,"{""name:en"": ""security point"", ""tourism"": ""viewpoint""}"
duplicate,duplicate_osm_candidate,False,Ampara,Arugam Bay Beach,beach|scenic,6.8539679,81.8327499,35,4,tier_3,Arugam Bay Beach,,,way,1173373754,https://www.openstreetmap.org/way/1173373754,"{""name"": ""Pottuvil Fishing Point"", ""name:en"": ""Arugam Bay Beach"", ""name:si"": ""ආරුගම් බොක්ක වෙරල"", ""natural"": ""beach""}"
duplicate,duplicate_osm_candidate,False,Ampara,3rd Mile Post Archaeological Site,cultural|historic,6.8824448,81.7937755,32,4,tier_3,3rd Mile Post Archaeological Site,,,way,532502749,https://www.openstreetmap.org/way/532502749,"{""historic"": ""archaeological_site"", ""name"": ""3rd Mile Post Archaeological Site""}"
duplicate,duplicate_osm_candidate,False,Ampara,Ancient Building,cultural|historic,7.4894668,81.6147543,32,4,tier_3,ancient building,,,way,1217713314,https://www.openstreetmap.org/way/1217713314,"{""historic"": ""archaeological_site"", ""name"": ""Ancient Building""}"
duplicate,duplicate_osm_candidate,False,Ampara,Ancient Building,cultural|historic,7.48956,81.6150856,32,4,tier_3,ancient building,,,way,1217713440,https://www.openstreetmap.org/way/1217713440,"{""historic"": ""archaeological_site"", ""name"": ""Ancient Building""}"
duplicate,duplicate_osm_candidate,False,Ampara,Ancient Building,cultural|historic,7.4892969,81.614603,32,4,tier_3,ancient building,,,way,1217713998,https://www.openstreetmap.org/way/1217713998,"{""historic"": ""archaeological_site"", ""name"": ""Ancient Building""}"
duplicate,duplicate_osm_candidate,False,Ampara,Rajagala Achaelogical Site,cultural|historic,7.4905169,81.6187115,32,4,tier_3,Rajagala Achaelogical Site,,,way,779091810,https://www.openstreetmap.org/way/779091810,"{""historic"": ""archaeological_site"", ""name"": ""Rajagala Achaelogical Site""}"
duplicate,duplicate_osm_candidate,False,Ampara,Samangala Caves,cultural|historic,7.4117929,81.5797841,32,4,tier_3,Samangala Caves,,,node,4991856517,https://www.openstreetmap.org/node/4991856517,"{""archaeological_site"": ""megalith"", ""historic"": ""archaeological_site"", ""name"": ""Samangala Caves"", ""wheelchair"": ""no""}"
duplicate,duplicate_osm_candidate,False,Ampara,Arugam Bay,beach|scenic,6.8618103,81.8379235,30,4,tier_3,Arugam Bay,,,way,176935534,https://www.openstreetmap.org/way/176935534,"{""name"": ""Arugam Bay"", ""natural"": ""beach""}"
duplicate,duplicate_osm_candidate,False,Ampara,Elephant Rock,adventure|nature|scenic,6.8098391,81.8241626,30,4,tier_3,Elephant Rock,,,node,10904565869,https://www.openstreetmap.org/node/10904565869,"{""name"": ""Elephant Rock"", ""natural"": ""peak""}"
duplicate,duplicate_osm_candidate,False,Ampara,Natural Rock,adventure|nature|scenic,7.1036821,81.8334192,30,4,tier_3,Natural Rock,,,way,772561370,https://www.openstreetmap.org/way/772561370,"{""name"": ""Natural Rock"", ""natural"": ""rock""}"
duplicate,duplicate_osm_candidate,False,Ampara,Natural Rock,adventure|nature|scenic,7.1048345,81.833902,30,4,tier_3,Natural Rock,,,way,772561371,https://www.openstreetmap.org/way/772561371,"{""name"": ""Natural Rock"", ""natural"": ""rock""}"
duplicate,duplicate_osm_candidate,False,Ampara,Natural Rock,adventure|nature|scenic,7.105649,81.8318649,30,4,tier_3,Natural Rock,,,way,772561372,https://www.openstreetmap.org/way/772561372,"{""name"": ""Natural Rock"", ""natural"": ""rock""}"
duplicate,duplicate_osm_candidate,False,Ampara,Natural Rock,adventure|nature|scenic,7.1135805,81.8280226,30,4,tier_3,Natural Rock,,,way,772452280,https://www.openstreetmap.org/way/772452280,"{""name"": ""Natural Rock"", ""natural"": ""rock""}"
duplicate,duplicate_osm_candidate,False,Ampara,Natural Rock,adventure|nature|scenic,7.1132345,81.8309382,30,4,tier_3,Natural Rock,,,way,771809101,https://www.openstreetmap.org/way/771809101,"{""name"": ""Natural Rock"", ""natural"": ""rock""}"
duplicate,duplicate_osm_candidate,False,Ampara,Natural Rock,adventure|nature|scenic,7.1135553,81.8309663,30,4,tier_3,Natural Rock,,,way,771809102,https://www.openstreetmap.org/way/771809102,"{""name"": ""Natural Rock"", ""natural"": ""rock""}"
duplicate,duplicate_osm_candidate,False,Ampara,Natural Rock,adventure|nature|scenic,7.1134115,81.8305077,30,4,tier_3,Natural Rock,,,way,771809103,https://www.openstreetmap.org/way/771809103,"{""name"": ""Natural Rock"", ""natural"": ""rock""}"
duplicate,duplicate_osm_candidate,False,Ampara,Natural Rock,adventure|nature|scenic,7.1125106,81.8305579,30,4,tier_3,Natural Rock,,,way,772559864,https://www.openstreetmap.org/way/772559864,"{""name"": ""Natural Rock"", ""natural"": ""rock""}"
duplicate,duplicate_osm_candidate,False,Ampara,Natural Rock,adventure|nature|scenic,7.1095096,81.8333253,30,4,tier_3,Natural Rock,,,way,772560954,https://www.openstreetmap.org/way/772560954,"{""name"": ""Natural Rock"", ""natural"": ""rock""}"
duplicate,duplicate_osm_candidate,False,Ampara,Natural Rock,adventure|nature|scenic,7.1098264,81.8329873,30,4,tier_3,Natural Rock,,,way,772560955,https://www.openstreetmap.org/way/772560955,"{""name"": ""Natural Rock"", ""natural"": ""rock""}"
duplicate,duplicate_osm_candidate,False,Ampara,Natural Rock,adventure|nature|scenic,7.1289109,81.8264857,30,4,tier_3,Natural Rock,,,way,773666631,https://www.openstreetmap.org/way/773666631,"{""name"": ""Natural Rock"", ""natural"": ""rock""}"
duplicate,duplicate_osm_candidate,False,Ampara,Public Beach,beach|scenic,7.2497306,81.8640579,30,4,tier_3,Public Beach,,,node,4008938798,https://www.openstreetmap.org/node/4008938798,"{""name"": ""Public Beach"", ""natural"": ""beach""}"
duplicate,duplicate_osm_candidate,False,Ampara,Public Beach,beach|scenic,7.290928,81.8673946,30,4,tier_3,Public Beach,,,node,4008941763,https://www.openstreetmap.org/node/4008941763,"{""name"": ""Public Beach"", ""natural"": ""beach""}"
duplicate,duplicate_osm_candidate,False,Ampara,Public Beach,beach|scenic,6.8377338,81.8380431,30,4,tier_3,Public Beach,,,way,397239336,https://www.openstreetmap.org/way/397239336,"{""name"": ""Public Beach"", ""natural"": ""beach""}"
duplicate,duplicate_osm_candidate,False,Ampara,Stupa,cultural|historic,7.4916594,81.6159224,26,3,tier_3,Stupa,,,way,1217712718,https://www.openstreetmap.org/way/1217712718,"{""archaeological_site"": ""historic"", ""historic"": ""archaeological_site"", ""name"": ""Stupa""}"
duplicate,duplicate_osm_candidate,False,Ampara,Stupa,cultural|historic,7.4912434,81.6159631,26,3,tier_3,Stupa,,,way,1217713011,https://www.openstreetmap.org/way/1217713011,"{""historic"": ""archaeological_site"", ""name"": ""Stupa""}"
duplicate,duplicate_osm_candidate,False,Ampara,Budha,cultural|scenic,6.8674277,81.8392421,18,3,tier_3,Budha,,,node,10682113886,https://www.openstreetmap.org/node/10682113886,"{""artwork_type"": ""statue"", ""name"": ""Budha"", ""tourism"": ""artwork""}"
duplicate,duplicate_osm_candidate,False,Ampara,Children Park,family|nature,7.4664051,81.8165241,16,3,tier_3,Children Park,,,way,1158605066,https://www.openstreetmap.org/way/1158605066,"{""leisure"": ""park"", ""name"": ""Children Park""}"
duplicate,duplicate_osm_candidate,False,Ampara,Kids land,family|nature,7.2895663,81.8642349,16,3,tier_3,Kids land,,,way,1201573244,https://www.openstreetmap.org/way/1201573244,"{""addr:city"": ""Oluvil"", ""addr:postcode"": ""32360"", ""addr:street"": ""Light house street"", ""leisure"": ""park"", ""name"": ""Kids land""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|scenic,6.8097965,81.8244804,0,3,tier_3,,,missing_name,node,10904563982,https://www.openstreetmap.org/node/10904563982,"{""tourism"": ""viewpoint""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|scenic,6.810154,81.8244004,0,3,tier_3,,,missing_name,node,10904563991,https://www.openstreetmap.org/node/10904563991,"{""tourism"": ""viewpoint""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|scenic,6.8680936,81.8401006,0,3,tier_3,,,missing_name,node,10682113855,https://www.openstreetmap.org/node/10682113855,"{""artwork_type"": ""statue"", ""material"": ""concrete"", ""tourism"": ""artwork""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|scenic,6.8676039,81.8391701,0,3,tier_3,,,missing_name,node,10682113856,https://www.openstreetmap.org/node/10682113856,"{""artwork_type"": ""statue"", ""material"": ""concrete"", ""tourism"": ""artwork""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|scenic,6.8681398,81.8403741,0,3,tier_3,,,missing_name,node,10682113857,https://www.openstreetmap.org/node/10682113857,"{""artwork_type"": ""statue"", ""material"": ""concrete"", ""tourism"": ""artwork""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|scenic,6.8681617,81.8399692,0,3,tier_3,,,missing_name,node,10682113858,https://www.openstreetmap.org/node/10682113858,"{""artwork_type"": ""statue"", ""material"": ""concrete"", ""tourism"": ""artwork""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|scenic,6.8681455,81.8400459,0,3,tier_3,,,missing_name,node,10682113859,https://www.openstreetmap.org/node/10682113859,"{""artwork_type"": ""statue"", ""material"": ""concrete"", ""tourism"": ""artwork""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|scenic,6.8675985,81.8393075,0,3,tier_3,,,missing_name,node,10682113861,https://www.openstreetmap.org/node/10682113861,"{""artwork_type"": ""statue"", ""material"": ""concrete"", ""tourism"": ""artwork""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|scenic,6.8678576,81.8395161,0,3,tier_3,,,missing_name,node,10682113863,https://www.openstreetmap.org/node/10682113863,"{""artwork_type"": ""statue"", ""material"": ""concrete"", ""tourism"": ""artwork""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|scenic,6.8676512,81.8390008,0,3,tier_3,,,missing_name,node,10682113864,https://www.openstreetmap.org/node/10682113864,"{""artwork_type"": ""statue"", ""material"": ""concrete"", ""tourism"": ""artwork""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|scenic,6.8679265,81.8396034,0,3,tier_3,,,missing_name,node,10682113867,https://www.openstreetmap.org/node/10682113867,"{""artwork_type"": ""statue"", ""material"": ""concrete"", ""tourism"": ""artwork""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|scenic,6.8681101,81.8403044,0,3,tier_3,,,missing_name,node,10682113868,https://www.openstreetmap.org/node/10682113868,"{""artwork_type"": ""statue"", ""material"": ""concrete"", ""tourism"": ""artwork""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|scenic,6.8676653,81.8393615,0,3,tier_3,,,missing_name,node,10682113869,https://www.openstreetmap.org/node/10682113869,"{""artwork_type"": ""statue"", ""material"": ""concrete"", ""tourism"": ""artwork""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|scenic,6.8676486,81.8390609,0,3,tier_3,,,missing_name,node,10682113870,https://www.openstreetmap.org/node/10682113870,"{""artwork_type"": ""statue"", ""material"": ""concrete"", ""tourism"": ""artwork""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|scenic,6.868062,81.8401653,0,3,tier_3,,,missing_name,node,10682113872,https://www.openstreetmap.org/node/10682113872,"{""artwork_type"": ""statue"", ""material"": ""concrete"", ""tourism"": ""artwork""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|scenic,6.868077,81.8402377,0,3,tier_3,,,missing_name,node,10682113873,https://www.openstreetmap.org/node/10682113873,"{""artwork_type"": ""statue"", ""material"": ""concrete"", ""tourism"": ""artwork""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|scenic,6.8675802,81.8392562,0,3,tier_3,,,missing_name,node,10682113876,https://www.openstreetmap.org/node/10682113876,"{""artwork_type"": ""statue"", ""material"": ""concrete"", ""tourism"": ""artwork""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|scenic,6.867632,81.8393384,0,3,tier_3,,,missing_name,node,10682113878,https://www.openstreetmap.org/node/10682113878,"{""artwork_type"": ""statue"", ""material"": ""concrete"", ""tourism"": ""artwork""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|scenic,6.8675769,81.8392066,0,3,tier_3,,,missing_name,node,10682113880,https://www.openstreetmap.org/node/10682113880,"{""artwork_type"": ""statue"", ""material"": ""concrete"", ""tourism"": ""artwork""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|scenic,6.8679663,81.8396524,0,3,tier_3,,,missing_name,node,10682113884,https://www.openstreetmap.org/node/10682113884,"{""artwork_type"": ""statue"", ""material"": ""concrete"", ""tourism"": ""artwork""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|scenic,6.8680626,81.8397981,0,3,tier_3,,,missing_name,node,10682113889,https://www.openstreetmap.org/node/10682113889,"{""artwork_type"": ""statue"", ""material"": ""concrete"", ""tourism"": ""artwork""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|scenic,6.8681398,81.8399072,0,3,tier_3,,,missing_name,node,10682113890,https://www.openstreetmap.org/node/10682113890,"{""artwork_type"": ""statue"", ""material"": ""concrete"", ""tourism"": ""artwork""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|scenic,6.867751,81.8394021,0,3,tier_3,,,missing_name,node,10682113892,https://www.openstreetmap.org/node/10682113892,"{""artwork_type"": ""statue"", ""material"": ""concrete"", ""tourism"": ""artwork""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|scenic,6.8678274,81.8394744,0,3,tier_3,,,missing_name,node,10682113893,https://www.openstreetmap.org/node/10682113893,"{""artwork_type"": ""statue"", ""material"": ""concrete"", ""tourism"": ""artwork""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|scenic,6.8679998,81.8397038,0,3,tier_3,,,missing_name,node,10682113897,https://www.openstreetmap.org/node/10682113897,"{""artwork_type"": ""statue"", ""material"": ""concrete"", ""tourism"": ""artwork""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|scenic,6.8678947,81.8395634,0,3,tier_3,,,missing_name,node,10682113898,https://www.openstreetmap.org/node/10682113898,"{""artwork_type"": ""statue"", ""material"": ""concrete"", ""tourism"": ""artwork""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|scenic,6.8676286,81.8391221,0,3,tier_3,,,missing_name,node,10682113899,https://www.openstreetmap.org/node/10682113899,"{""artwork_type"": ""statue"", ""material"": ""concrete"", ""tourism"": ""artwork""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|scenic,6.8677905,81.8394358,0,3,tier_3,,,missing_name,node,10682113900,https://www.openstreetmap.org/node/10682113900,"{""artwork_type"": ""statue"", ""material"": ""concrete"", ""tourism"": ""artwork""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|scenic,6.8680986,81.8398491,0,3,tier_3,,,missing_name,node,10682113901,https://www.openstreetmap.org/node/10682113901,"{""artwork_type"": ""statue"", ""material"": ""concrete"", ""tourism"": ""artwork""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|scenic,6.867706,81.8393801,0,3,tier_3,,,missing_name,node,10682113902,https://www.openstreetmap.org/node/10682113902,"{""artwork_type"": ""statue"", ""material"": ""concrete"", ""tourism"": ""artwork""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|scenic,6.8680329,81.8397515,0,3,tier_3,,,missing_name,node,10682113903,https://www.openstreetmap.org/node/10682113903,"{""artwork_type"": ""statue"", ""material"": ""concrete"", ""tourism"": ""artwork""}"
duplicate,duplicate_osm_candidate,False,Ampara,,beach|scenic,6.8688116,81.8461354,0,3,tier_3,,,missing_name,node,12115514777,https://www.openstreetmap.org/node/12115514777,"{""natural"": ""beach""}"
duplicate,duplicate_osm_candidate,False,Ampara,,adventure|nature|scenic,6.8982701,81.8455335,0,3,tier_3,,,missing_name,node,9708434712,https://www.openstreetmap.org/node/9708434712,"{""natural"": ""rock""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|historic,6.9861632,81.8338605,0,3,tier_3,,,missing_name,node,10678064484,https://www.openstreetmap.org/node/10678064484,"{""historic"": ""boundary_stone"", ""material"": ""concrete""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|historic,6.9882323,81.8326321,0,3,tier_3,,,missing_name,node,10678064489,https://www.openstreetmap.org/node/10678064489,"{""historic"": ""boundary_stone"", ""material"": ""concrete""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|historic,6.9879843,81.8322999,0,3,tier_3,,,missing_name,node,10678064491,https://www.openstreetmap.org/node/10678064491,"{""historic"": ""boundary_stone"", ""material"": ""concrete""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|historic,6.9860994,81.8351575,0,3,tier_3,,,missing_name,node,10678064482,https://www.openstreetmap.org/node/10678064482,"{""historic"": ""boundary_stone"", ""material"": ""concrete""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|historic,6.9697408,81.8444353,0,3,tier_3,,,missing_name,node,10687424861,https://www.openstreetmap.org/node/10687424861,"{""historic"": ""boundary_stone"", ""material"": ""concrete""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|historic,6.9712725,81.8486412,0,3,tier_3,,,missing_name,node,10687424854,https://www.openstreetmap.org/node/10687424854,"{""historic"": ""boundary_stone"", ""material"": ""concrete""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|historic,6.9822277,81.8635347,0,3,tier_3,,,missing_name,node,10680590960,https://www.openstreetmap.org/node/10680590960,"{""historic"": ""wayside_cross"", ""inscription"": ""Ave Maria"", ""religion"": ""christian""}"
duplicate,duplicate_osm_candidate,False,Ampara,,adventure|nature|scenic,6.9717194,81.8683689,0,3,tier_3,,,missing_name,node,10687424858,https://www.openstreetmap.org/node/10687424858,"{""natural"": ""rock""}"
duplicate,duplicate_osm_candidate,False,Ampara,,adventure|nature|scenic,6.9722743,81.8684963,0,3,tier_3,,,missing_name,node,10687424859,https://www.openstreetmap.org/node/10687424859,"{""natural"": ""rock""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|historic,6.9896326,81.8318282,0,3,tier_3,,,missing_name,node,10678064490,https://www.openstreetmap.org/node/10678064490,"{""historic"": ""boundary_stone"", ""material"": ""concrete""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|historic,6.9931363,81.8384996,0,3,tier_3,,,missing_name,node,10678064483,https://www.openstreetmap.org/node/10678064483,"{""historic"": ""boundary_stone"", ""material"": ""concrete""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|historic,6.9928331,81.8396055,0,3,tier_3,,,missing_name,node,10678064486,https://www.openstreetmap.org/node/10678064486,"{""historic"": ""boundary_stone"", ""material"": ""concrete""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|historic,6.9936865,81.8363089,0,3,tier_3,,,missing_name,node,10678064488,https://www.openstreetmap.org/node/10678064488,"{""historic"": ""wayside_shrine"", ""religion"": ""hindu""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|historic,6.9930094,81.8388297,0,3,tier_3,,,missing_name,node,10678064492,https://www.openstreetmap.org/node/10678064492,"{""historic"": ""boundary_stone"", ""material"": ""concrete""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|historic,6.9977767,81.8607422,0,3,tier_3,,,missing_name,node,10675351097,https://www.openstreetmap.org/node/10675351097,"{""access"": ""yes"", ""historic"": ""wayside_shrine"", ""religion"": ""hindu""}"
duplicate,duplicate_osm_candidate,False,Ampara,,adventure|nature|scenic,7.5392665,81.3169277,0,3,tier_3,,,missing_name,node,10848222142,https://www.openstreetmap.org/node/10848222142,"{""natural"": ""rock""}"
duplicate,duplicate_osm_candidate,False,Ampara,,adventure|nature|scenic,7.5504847,81.3030231,0,3,tier_3,,,missing_name,node,10848222146,https://www.openstreetmap.org/node/10848222146,"{""natural"": ""rock""}"
duplicate,duplicate_osm_candidate,False,Ampara,,adventure|nature|scenic,7.5501816,81.3092619,0,3,tier_3,,,missing_name,node,10848221998,https://www.openstreetmap.org/node/10848221998,"{""natural"": ""rock""}"
duplicate,duplicate_osm_candidate,False,Ampara,,adventure|nature|scenic,7.5560472,81.3155651,0,3,tier_3,,,missing_name,node,10848222147,https://www.openstreetmap.org/node/10848222147,"{""natural"": ""rock""}"
duplicate,duplicate_osm_candidate,False,Ampara,,adventure|nature|scenic,7.5396148,81.3279274,0,3,tier_3,,,missing_name,node,10848222143,https://www.openstreetmap.org/node/10848222143,"{""natural"": ""rock""}"
duplicate,duplicate_osm_candidate,False,Ampara,,adventure|nature|scenic,7.539087,81.3314049,0,3,tier_3,,,missing_name,node,10848222004,https://www.openstreetmap.org/node/10848222004,"{""natural"": ""rock""}"
duplicate,duplicate_osm_candidate,False,Ampara,,adventure|nature|scenic,7.5432736,81.3324308,0,3,tier_3,,,missing_name,node,10848222001,https://www.openstreetmap.org/node/10848222001,"{""natural"": ""rock""}"
duplicate,duplicate_osm_candidate,False,Ampara,,adventure|nature|scenic,7.5441019,81.3410273,0,3,tier_3,,,missing_name,node,10848221906,https://www.openstreetmap.org/node/10848221906,"{""natural"": ""rock""}"
duplicate,duplicate_osm_candidate,False,Ampara,,adventure|nature|scenic,7.5534521,81.3218629,0,3,tier_3,,,missing_name,node,10848221997,https://www.openstreetmap.org/node/10848221997,"{""natural"": ""rock""}"
duplicate,duplicate_osm_candidate,False,Ampara,,adventure|nature|scenic,7.5554144,81.3373393,0,3,tier_3,,,missing_name,node,10848221948,https://www.openstreetmap.org/node/10848221948,"{""natural"": ""rock""}"
duplicate,duplicate_osm_candidate,False,Ampara,,adventure|nature|scenic,7.5765311,81.3018966,0,3,tier_3,,,missing_name,node,10848222150,https://www.openstreetmap.org/node/10848222150,"{""natural"": ""rock""}"
duplicate,duplicate_osm_candidate,False,Ampara,,adventure|nature|scenic,7.5719579,81.3167667,0,3,tier_3,,,missing_name,node,10848222148,https://www.openstreetmap.org/node/10848222148,"{""natural"": ""rock""}"
duplicate,duplicate_osm_candidate,False,Ampara,,adventure|nature|scenic,7.5781157,81.3136017,0,3,tier_3,,,missing_name,node,10848222149,https://www.openstreetmap.org/node/10848222149,"{""natural"": ""rock""}"
duplicate,duplicate_osm_candidate,False,Ampara,,adventure|nature|scenic,7.5803118,81.2999144,0,3,tier_3,,,missing_name,node,10848222151,https://www.openstreetmap.org/node/10848222151,"{""natural"": ""rock""}"
duplicate,duplicate_osm_candidate,False,Ampara,,adventure|nature|scenic,7.582266,81.3006507,0,3,tier_3,,,missing_name,node,10848222153,https://www.openstreetmap.org/node/10848222153,"{""natural"": ""rock""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|historic,7.2842452,81.7867528,0,3,tier_3,,,missing_name,node,5059982619,https://www.openstreetmap.org/node/5059982619,"{""historic"": ""ruins""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|historic,7.4564915,81.3988345,0,3,tier_3,,,missing_name,node,11534812646,https://www.openstreetmap.org/node/11534812646,"{""historic"": ""rambakan_oya_ancient_granite_canal""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|historic,7.4891654,81.6147583,0,3,tier_3,,,missing_name,node,11282698926,https://www.openstreetmap.org/node/11282698926,"{""historic"": ""archaeological_site""}"
duplicate,duplicate_osm_candidate,False,Ampara,,adventure|nature|scenic,6.8080588,81.6810573,0,3,tier_3,,,missing_name,way,756245391,https://www.openstreetmap.org/way/756245391,"{""natural"": ""rock""}"
duplicate,duplicate_osm_candidate,False,Ampara,,adventure|nature|scenic,6.909612,81.6350109,0,3,tier_3,,,missing_name,way,759509293,https://www.openstreetmap.org/way/759509293,"{""natural"": ""rock""}"
duplicate,duplicate_osm_candidate,False,Ampara,,adventure|nature|scenic,6.9113295,81.6402599,0,3,tier_3,,,missing_name,way,759513204,https://www.openstreetmap.org/way/759513204,"{""natural"": ""rock""}"
duplicate,duplicate_osm_candidate,False,Ampara,,adventure|nature|scenic,6.9085842,81.6421616,0,3,tier_3,,,missing_name,way,759513199,https://www.openstreetmap.org/way/759513199,"{""natural"": ""rock""}"
duplicate,duplicate_osm_candidate,False,Ampara,,adventure|nature|scenic,6.9158284,81.6391059,0,3,tier_3,,,missing_name,way,759509273,https://www.openstreetmap.org/way/759509273,"{""natural"": ""rock""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|historic,6.8674539,81.736838,0,3,tier_3,,,missing_name,way,404630703,https://www.openstreetmap.org/way/404630703,"{""historic"": ""ruins""}"
duplicate,duplicate_osm_candidate,False,Ampara,,cultural|historic|religious,6.8779194,81.752929,0,3,tier_3,,,missing_name,way,776744721,https://www.openstreetmap.org/way/776744721,"{""amenity"": ""place_of_worship"", ""historic"": ""ruins"", ""religion"": ""buddhist""}"
duplicate,duplicate_osm_candidate,False,Ampara,,adventure|nature|scenic,6.8782347,81.7740338,0,3,tier_3,,,missing_name,way,758657118,https://www.openstreetmap.org/way/758657118,"{""natural"": ""rock""}"
duplicate,duplicate_osm_candidate,False,Ampara,,adventure|nature|scenic,7.0441052,81.773779,0,3,tier_3,,,missing_name,way,756327886,https://www.openstreetmap.org/way/756327886,"{""natural"": ""rock""}"
duplicate,duplicate_osm_candidate,False,Ampara,,adventure|nature|scenic,7.0539337,81.7742068,0,3,tier_3,,,missing_name,way,1227715930,https://www.openstreetmap.org/way/1227715930,"{""natural"": ""rock""}"
